,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
molecules,1.0264116367752925,0.998736923537246,0.7626098830197833,0.7278608913998601,0.7285560599782404,0.7324986653790488,0.7136500007739209,0.712748606255299
