,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
mix,1.0213925595460958,1.0099338053446345,0.6875729324029033,0.6648942895219447,0.673214708762072,0.6515506950801355,0.6379042895805732,0.644241106621774
