,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
molecules,1.0233572589013011,0.9941191448130039,0.7650514507097042,0.7292512285566206,0.7278608913998601,0.7316813117123213,0.7149813081873972,0.7107766066525382
