,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
mix,1.009093130660115,1.0048752309135989,0.682199237373449,0.6632906140106856,0.6669931962855183,0.6451169406271964,0.639303668834989,0.6424204218444705
