,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
biochem,1.0796102211383527,1.0039146784874362,0.7349389433520026,0.6707218495149757,0.6736496462429704,0.6956525235058011,0.6443552588565692,0.6468777025266814
