,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
molecules,1.040767092759468,1.002635236470301,0.7627916199481313,0.7261229699539095,0.7295094340285904,0.7411195207287988,0.7120896941157219,0.7139662188477811
