,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
mix,1.0056292668302507,1.0044800605345183,0.6785136376906136,0.6654257726373695,0.6704562435891567,0.6451825073483178,0.6415709333738236,0.6444452099925259
