,improve_ratio_to_avg,improve_ratio_to_prox,max_acc_ghcfl,max_acc_fedavg,max_acc_fedprox,mean_acc_ghcfl,mean_acc_fedavg,mean_acc_fedprox
mix,1.0293505330900143,1.0041191132481326,0.6896216673432527,0.6673058370243001,0.6679976786273752,0.6598290609865267,0.6410149310417914,0.6436553441364965
